date,age,distance,stores,latitude,longitude,price
0.015977784741256596,0.18138426092546658,1.2570016436445552,0.34522378592922526,-0.3072115836831747,-1.260798620626077,0.3500883576459271
-0.35048516804011487,-1.3191181408910455,-0.930609988176808,-0.6093120276999691,0.3253014566363102,-1.260798620626077,-1.8364858338188192
1.2985981194760567,-0.08341028057156497,-0.6180940407737561,0.66340239047229,1.59032753727528,-1.5764559789521688,-0.3395837887658925
-1.2666425499935434,-0.524734516399951,-0.930609988176808,-0.9274906322430339,-1.5722376643221445,0.9488028876565642,-1.8394247776245514
0.9321351666946852,0.5344436495881754,0.006937854032347682,0.9815809950153548,-1.255981144162402,-0.9451412622999855,0.24526602857481247
-0.16725369164942913,-0.7012642107313053,1.2570016436445552,-0.6093120276999691,0.9578144969557951,0.3174881710043809,0.37262026015654054
-1.6331055027749148,0.35791395525682096,0.006937854032347682,1.6179382041014845,-0.6234681038429171,0.9488028876565642,-0.18186047119159854
-0.900179597212172,-0.34820482206859654,0.9444856962415034,1.2997595995584197,0.9578144969557951,-0.3138265456478023,0.10125778209393536
1.4818295958667425,1.1522975797479156,0.006937854032347682,0.027045181386160494,-0.9397246240026595,-0.3138265456478023,0.7664387301246535
1.4818295958667425,-0.4364696692342737,-0.6180940407737561,-1.5638478413291634,1.59032753727528,0.3174881710043809,-1.2114704511331076
1.2985981194760567,0.2696491080911438,-0.3055780933707042,0.027045181386160494,0.009044936476567778,0.6331455293304725,-0.7343819066692495
1.4818295958667425,-0.6129993635656281,0.3194538014353996,-0.29113342315690427,-1.255981144162402,0.0018308126782893073,-0.2896217440684454
0.19920926113194232,0.8875030382508841,-0.6180940407737561,1.2997595995584197,0.009044936476567778,-0.6294839039738939,0.5450382967594954
-0.900179597212172,-1.054323599394014,0.3194538014353996,0.66340239047229,-1.255981144162402,-0.3138265456478023,-0.6403357048858195
0.5656722139133138,-0.9660587522283368,-0.3055780933707042,-0.9274906322430339,0.3253014566363102,-0.9451412622999855,-0.347420972247845
0.382440737522628,0.44617880242249813,0.9444856962415034,-1.5638478413291634,-1.5722376643221445,0.6331455293304725,0.9153452162817508
-0.5337166444308006,0.09311941375978941,0.9444856962415034,1.2997595995584197,-0.3072115836831747,-0.9451412622999855,0.3402918782934865
-0.35048516804011487,1.1522975797479156,-0.930609988176808,-0.29113342315690427,-0.9397246240026595,-0.3138265456478023,0.060112568813684764
-0.900179597212172,-1.4956478352223999,-0.3055780933707042,1.6179382041014845,1.2740710171155376,-1.260798620626077,-0.2729677291692963
-0.900179597212172,-1.2308532937253684,0.9444856962415034,1.6179382041014845,-1.255981144162402,0.9488028876565642,0.01308946792196979
0.9321351666946852,0.5344436495881754,1.5695175910476071,-1.5638478413291634,1.59032753727528,0.6331455293304725,0.6077357646151154
-0.5337166444308006,-1.5839126823880771,1.5695175910476071,1.2997595995584197,-1.255981144162402,1.5801176043087473,-0.05254694373938236
-0.5337166444308006,1.0640327325822385,-1.2431259355798598,0.027045181386160494,1.59032753727528,-1.260798620626077,-0.6442542966267958
-0.5337166444308006,0.8875030382508841,1.2570016436445552,-1.2456692367860986,0.3253014566363102,-0.6294839039738939,1.2611609374229047
-0.5337166444308006,0.9757678854165612,1.2570016436445552,-0.29113342315690427,-0.9397246240026595,1.2644602459826557,1.125969522359224
-1.6331055027749148,-0.34820482206859654,0.6319697488384515,0.34522378592922526,0.6415579767960526,0.3174881710043809,0.10125778209393536
-1.4498740263842291,1.5053569684106245,-1.2431259355798598,-1.5638478413291634,-0.9397246240026595,-1.260798620626077,-0.536493023749949
0.9321351666946852,-0.9660587522283368,-0.930609988176808,-0.9274906322430339,0.009044936476567778,-0.3138265456478023,-1.9697179530120117
0.015977784741256596,0.004854566594112221,0.9444856962415034,0.027045181386160494,-0.3072115836831747,1.2644602459826557,0.6351659068019492
-0.7169481208214863,-0.8777939050626596,0.9444856962415034,1.2997595995584197,-1.255981144162402,0.0018308126782893073,0.07774623164807788
-1.4498740263842291,0.44617880242249813,-1.2431259355798598,-0.6093120276999691,-0.9397246240026595,0.9488028876565642,-0.4042405524920006
-1.0834110736028577,-1.4956478352223999,1.2570016436445552,0.66340239047229,-0.3072115836831747,-0.9451412622999855,0.47548329335716705
-0.7169481208214863,0.44617880242249813,1.2570016436445552,1.6179382041014845,1.59032753727528,-1.5764559789521688,1.3522681954006024
0.382440737522628,-1.5839126823880771,0.3194538014353996,1.6179382041014845,1.2740710171155376,1.5801176043087473,-0.41599632771492934
0.382440737522628,-0.6129993635656281,1.2570016436445552,0.66340239047229,-0.3072115836831747,-1.5764559789521688,0.07676658371283382
-1.2666425499935434,0.2696491080911438,0.3194538014353996,-1.2456692367860986,-0.9397246240026595,-1.5764559789521688,0.4705850536809467
0.9321351666946852,0.2696491080911438,1.2570016436445552,0.66340239047229,0.3253014566363102,-0.3138265456478023,1.3728408020407277
-1.0834110736028577,0.44617880242249813,-0.6180940407737561,1.2997595995584197,-0.3072115836831747,-0.6294839039738939,0.2815130021788428
1.115366643085371,-0.7895290578969825,0.9444856962415034,-1.2456692367860986,1.2740710171155376,0.0018308126782893073,0.30404490468945616
1.6650610722574282,-0.7895290578969825,1.2570016436445552,1.2997595995584197,1.59032753727528,-1.260798620626077,0.6596571051830507
-0.16725369164942913,-1.2308532937253684,0.006937854032347682,1.2997595995584197,-0.3072115836831747,-1.260798620626077,0.0748072878423457
-0.5337166444308006,1.5053569684106245,1.2570016436445552,0.66340239047229,-1.255981144162402,-0.9451412622999855,2.217297322221109
-1.4498740263842291,-0.17167512773724217,0.006937854032347682,0.9815809950153548,-0.9397246240026595,-0.6294839039738939,-0.648172888367772
